cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision,altitude system
104228.2528888888,2024-05-17T14:14:42.414Z,43.2273897,46.0170922,148.758,4.409,4.43,3,148,MSLV
104283.56,2024-05-17T14:14:42.469Z,43.2273875,46.0170914,148.758,4.445,4.41,3,148,MSLV
104339.34488888888,2024-05-17T14:14:42.527Z,43.2273854,46.0170906,148.77,4.466,4.44,3,148,MSLV
104395.12977777777,2024-05-17T14:14:42.585Z,43.2273832,46.0170899,148.782,4.426,4.47,3,148,MSLV
104450.91466666665,2024-05-17T14:14:42.643Z,43.2273811,46.0170889,148.781,4.477,4.43,3,148,MSLV
104506.69955555553,2024-05-17T14:14:42.701Z,43.2273791,46.0170879,148.78,4.44,4.48,3,148,MSLV
104562.48444444442,2024-05-17T14:14:42.759Z,43.2273771,46.017087,148.791,4.412,4.44,3,148,MSLV
104618.2693333333,2024-05-17T14:14:42.817Z,43.227375,46.0170859,148.799,4.451,4.41,3,148,MSLV
104674.05422222218,2024-05-17T14:14:42.875Z,43.2273729,46.0170851,148.78,4.379,4.45,3,148,MSLV
104729.83911111107,2024-05-17T14:14:42.933Z,43.2273709,46.0170841,148.77,4.364,4.38,3,148,MSLV
104785.62399999995,2024-05-17T14:14:42.991Z,43.2273689,46.0170831,148.743,4.333,4.36,3,148,MSLV
104841.40888888884,2024-05-17T14:14:43.049Z,43.2273668,46.0170821,148.749,4.411,4.33,3,148,MSLV
104897.19377777772,2024-05-17T14:14:43.107Z,43.2273646,46.0170813,148.793,4.503,4.41,3,148,MSLV
104952.9786666666,2024-05-17T14:14:43.165Z,43.2273626,46.0170805,148.776,4.441,4.5,3,148,MSLV
105008.76355555549,2024-05-17T14:14:43.223Z,43.2273605,46.0170795,148.762,4.394,4.44,3,148,MSLV
105064.54844444437,2024-05-17T14:14:43.281Z,43.2273585,46.0170788,148.777,4.301,4.39,3,148,MSLV
105120.33333333326,2024-05-17T14:14:43.339Z,43.2273564,46.017078,148.793,4.375,4.3,3,148,MSLV
105176.11822222214,2024-05-17T14:14:43.397Z,43.2273542,46.0170773,148.811,4.46,4.38,3,148,MSLV
105231.90311111102,2024-05-17T14:14:43.455Z,43.2273521,46.0170767,148.806,4.457,4.46,3,148,MSLV
105287.688,2024-05-17T14:14:43.514Z,43.22735,46.017076,148.814,4.391,4.46,3,148,MSLV
105342.06755555555,2024-05-17T14:14:43.565Z,43.227348,46.0170753,148.779,4.323,4.39,3,148,MSLV
105396.4471111111,2024-05-17T14:14:43.617Z,43.2273461,46.0170745,148.779,4.251,4.32,3,148,MSLV
105450.82666666666,2024-05-17T14:14:43.669Z,43.2273442,46.0170736,148.773,4.146,4.25,3,148,MSLV
105505.20622222222,2024-05-17T14:14:43.721Z,43.2273422,46.0170728,148.762,4.178,4.15,3,148,MSLV
105559.58577777777,2024-05-17T14:14:43.773Z,43.2273404,46.0170719,148.76,4.089,4.18,3,148,MSLV
105613.96533333333,2024-05-17T14:14:43.825Z,43.2273384,46.0170709,148.752,4.148,4.09,3,148,MSLV
105668.34488888888,2024-05-17T14:14:43.877Z,43.2273365,46.01707,148.759,4.166,4.15,3,148,MSLV
105722.72444444444,2024-05-17T14:14:43.929Z,43.2273346,46.017069,148.766,4.203,4.17,3,148,MSLV
105777.10399999999,2024-05-17T14:14:43.981Z,43.2273325,46.0170681,148.794,4.298,4.2,3,148,MSLV
105831.48355555555,2024-05-17T14:14:44.033Z,43.2273304,46.0170674,148.79,4.345,4.3,3,148,MSLV
105885.8631111111,2024-05-17T14:14:44.085Z,43.2273284,46.0170667,148.805,4.258,4.34,3,148,MSLV
105940.24266666666,2024-05-17T14:14:44.137Z,43.2273263,46.0170663,148.82,4.221,4.26,3,148,MSLV
105994.62222222221,2024-05-17T14:14:44.189Z,43.2273243,46.0170656,148.843,4.256,4.22,3,148,MSLV
106049.00177777777,2024-05-17T14:14:44.241Z,43.2273222,46.0170649,148.827,4.265,4.26,3,148,MSLV
106103.38133333332,2024-05-17T14:14:44.293Z,43.2273204,46.0170642,148.823,4.079,4.26,3,148,MSLV
106157.76088888888,2024-05-17T14:14:44.345Z,43.2273185,46.0170636,148.801,4.025,4.08,3,148,MSLV
106212.14044444443,2024-05-17T14:14:44.397Z,43.2273167,46.0170628,148.81,3.981,4.03,3,148,MSLV
106266.52,2024-05-17T14:14:44.449Z,43.2273149,46.0170618,148.835,3.969,3.98,3,148,MSLV
106321.80505263158,2024-05-17T14:14:44.504Z,43.2273131,46.0170611,148.83,3.899,3.97,3,148,MSLV
106377.09010526315,2024-05-17T14:14:44.559Z,43.2273113,46.0170602,148.853,3.916,3.9,3,148,MSLV
106432.37515789473,2024-05-17T14:14:44.614Z,43.2273093,46.017059,148.867,4.079,3.92,3,148,MSLV
106487.6602105263,2024-05-17T14:14:44.669Z,43.2273075,46.0170581,148.88,4.06,4.08,3,148,MSLV
106542.94526315788,2024-05-17T14:14:44.724Z,43.2273056,46.0170573,148.887,4.06,4.06,3,148,MSLV
106598.23031578945,2024-05-17T14:14:44.779Z,43.2273036,46.0170565,148.883,4.08,4.06,3,148,MSLV
106653.51536842102,2024-05-17T14:14:44.834Z,43.2273017,46.017056,148.887,3.988,4.08,3,148,MSLV
106708.8004210526,2024-05-17T14:14:44.889Z,43.2272997,46.0170552,148.886,4.073,3.99,3,148,MSLV
106764.08547368417,2024-05-17T14:14:44.944Z,43.2272979,46.0170545,148.888,3.937,4.07,3,148,MSLV
106819.37052631575,2024-05-17T14:14:44.999Z,43.2272961,46.0170538,148.898,3.924,3.94,3,148,MSLV
106874.65557894732,2024-05-17T14:14:45.054Z,43.2272943,46.017053,148.903,3.882,3.92,3,148,MSLV
106929.9406315789,2024-05-17T14:14:45.109Z,43.2272925,46.0170524,148.904,3.768,3.88,3,148,MSLV
106985.22568421047,2024-05-17T14:14:45.164Z,43.2272906,46.0170517,148.906,3.874,3.77,3,148,MSLV
107040.51073684204,2024-05-17T14:14:45.219Z,43.2272886,46.0170508,148.928,4.046,3.87,3,148,MSLV
107095.79578947362,2024-05-17T14:14:45.274Z,43.2272866,46.0170501,148.904,4.062,4.05,3,148,MSLV
107151.08084210519,2024-05-17T14:14:45.329Z,43.2272849,46.017049,148.943,4.057,4.06,3,148,MSLV
107206.36589473677,2024-05-17T14:14:45.384Z,43.2272829,46.017048,148.954,4.149,4.06,3,148,MSLV
107261.65094736834,2024-05-17T14:14:45.439Z,43.2272811,46.0170474,148.969,4.016,4.15,3,148,MSLV
107316.936,2024-05-17T14:14:45.494Z,43.2272792,46.0170466,148.955,3.935,4.02,3,148,MSLV
107371.51955555555,2024-05-17T14:14:45.549Z,43.2272775,46.0170458,148.962,3.868,3.94,3,148,MSLV
107426.10311111111,2024-05-17T14:14:45.604Z,43.2272758,46.0170451,148.939,3.749,3.87,3,148,MSLV
107480.68666666666,2024-05-17T14:14:45.659Z,43.227274,46.0170442,148.936,3.789,3.75,3,148,MSLV
107535.27022222221,2024-05-17T14:14:45.714Z,43.2272723,46.0170434,148.949,3.765,3.79,3,148,MSLV
107589.85377777777,2024-05-17T14:14:45.769Z,43.2272704,46.0170424,148.95,3.878,3.76,3,148,MSLV
107644.43733333332,2024-05-17T14:14:45.824Z,43.2272685,46.0170413,148.954,3.989,3.88,3,148,MSLV
107699.02088888887,2024-05-17T14:14:45.879Z,43.2272667,46.0170406,148.944,3.918,3.99,3,148,MSLV
107753.60444444443,2024-05-17T14:14:45.934Z,43.2272648,46.0170398,148.95,3.969,3.92,3,148,MSLV
107808.18799999998,2024-05-17T14:14:45.989Z,43.2272628,46.017039,148.946,3.996,3.97,3,148,MSLV
107862.77155555553,2024-05-17T14:14:46.044Z,43.227261,46.0170383,148.94,3.932,4,3,148,MSLV
107917.35511111109,2024-05-17T14:14:46.099Z,43.2272592,46.0170377,148.918,3.834,3.93,3,148,MSLV
107971.93866666664,2024-05-17T14:14:46.154Z,43.2272572,46.0170373,148.952,3.948,3.83,3,148,MSLV
108026.5222222222,2024-05-17T14:14:46.209Z,43.2272553,46.0170368,148.923,3.897,3.95,3,148,MSLV
108081.10577777775,2024-05-17T14:14:46.264Z,43.2272534,46.0170363,148.928,3.883,3.9,3,148,MSLV
108135.6893333333,2024-05-17T14:14:46.319Z,43.2272515,46.0170357,148.919,3.877,3.88,3,148,MSLV
108190.27288888885,2024-05-17T14:14:46.374Z,43.2272496,46.0170348,148.969,4.028,3.88,3,148,MSLV
108244.8564444444,2024-05-17T14:14:46.429Z,43.2272476,46.017034,148.986,4.145,4.03,3,148,MSLV
108299.44,2024-05-17T14:14:46.484Z,43.2272457,46.0170332,149.012,4.11,4.15,3,148,MSLV
108354.71644444445,2024-05-17T14:14:46.539Z,43.2272438,46.0170324,149.006,4.074,4.11,3,148,MSLV
108409.9928888889,2024-05-17T14:14:46.594Z,43.2272419,46.0170316,148.998,4.012,4.07,3,148,MSLV
108465.26933333334,2024-05-17T14:14:46.649Z,43.2272402,46.0170306,148.995,3.885,4.01,3,148,MSLV
108520.54577777779,2024-05-17T14:14:46.704Z,43.2272384,46.0170297,148.973,3.867,3.89,3,148,MSLV
108575.82222222224,2024-05-17T14:14:46.759Z,43.2272365,46.0170288,148.956,3.878,3.87,3,148,MSLV
108631.09866666669,2024-05-17T14:14:46.814Z,43.2272347,46.0170279,148.905,3.775,3.88,3,148,MSLV
108686.37511111113,2024-05-17T14:14:46.869Z,43.2272328,46.0170272,148.877,3.792,3.78,3,148,MSLV
108741.65155555558,2024-05-17T14:14:46.924Z,43.2272309,46.0170267,148.907,3.857,3.79,3,148,MSLV
108796.92800000003,2024-05-17T14:14:46.979Z,43.2272287,46.0170263,148.905,3.985,3.86,3,148,MSLV
108852.20444444448,2024-05-17T14:14:47.034Z,43.2272265,46.0170258,148.885,4.183,3.99,3,148,MSLV
108907.48088888892,2024-05-17T14:14:47.089Z,43.2272244,46.0170255,148.893,4.183,4.18,3,148,MSLV
108962.75733333337,2024-05-17T14:14:47.144Z,43.2272224,46.0170251,148.854,4.074,4.18,3,148,MSLV
109018.03377777782,2024-05-17T14:14:47.199Z,43.2272203,46.0170246,148.849,4.121,4.07,3,148,MSLV
109073.31022222227,2024-05-17T14:14:47.254Z,43.2272179,46.0170242,148.875,4.426,4.12,3,148,MSLV
109128.58666666671,2024-05-17T14:14:47.309Z,43.2272159,46.0170236,148.842,4.28,4.43,3,148,MSLV
109183.86311111116,2024-05-17T14:14:47.364Z,43.2272143,46.0170228,148.804,3.974,4.28,3,148,MSLV
109239.13955555561,2024-05-17T14:14:47.419Z,43.2272121,46.0170214,148.691,4.196,3.97,3,148,MSLV
109294.416,2024-05-17T14:14:47.474Z,43.2272097,46.0170199,148.573,4.552,4.2,3,148,MSLV
109349.35955555555,2024-05-17T14:14:47.529Z,43.2272077,46.0170191,148.549,4.412,4.56,3,148,MSLV
109404.3031111111,2024-05-17T14:14:47.584Z,43.227206,46.0170184,148.542,4.131,4.42,3,148,MSLV
109459.24666666666,2024-05-17T14:14:47.639Z,43.2272041,46.0170181,148.57,4.044,4.14,3,148,MSLV
109514.19022222221,2024-05-17T14:14:47.694Z,43.2272023,46.0170179,148.596,3.905,4.05,3,148,MSLV
109569.13377777777,2024-05-17T14:14:47.749Z,43.2272008,46.0170176,148.63,3.725,3.91,3,148,MSLV
109624.07733333332,2024-05-17T14:14:47.804Z,43.2271993,46.0170173,148.653,3.567,3.73,3,148,MSLV
109679.02088888887,2024-05-17T14:14:47.859Z,43.2271981,46.0170168,148.689,3.326,3.57,3,148,MSLV
109733.96444444443,2024-05-17T14:14:47.914Z,43.2271966,46.0170162,148.746,3.319,3.33,3,148,MSLV
109788.90799999998,2024-05-17T14:14:47.969Z,43.227195,46.0170154,148.786,3.342,3.32,3,148,MSLV
109843.85155555554,2024-05-17T14:14:48.024Z,43.2271946,46.0170148,148.927,2.866,3.34,3,148,MSLV
109898.79511111109,2024-05-17T14:14:48.079Z,43.2271927,46.0170138,148.987,3.229,2.87,3,148,MSLV
109953.73866666664,2024-05-17T14:14:48.134Z,43.2271905,46.0170128,148.989,3.632,3.23,3,148,MSLV
110008.6822222222,2024-05-17T14:14:48.189Z,43.227188,46.0170117,148.976,4.042,3.64,3,148,MSLV
110063.62577777775,2024-05-17T14:14:48.244Z,43.2271859,46.0170109,148.989,4.194,4.04,3,148,MSLV
110118.5693333333,2024-05-17T14:14:48.299Z,43.2271835,46.01701,148.975,4.368,4.2,3,148,MSLV
110173.51288888886,2024-05-17T14:14:48.354Z,43.2271813,46.0170092,149.009,4.459,4.37,3,148,MSLV
110228.45644444441,2024-05-17T14:14:48.409Z,43.227179,46.0170085,149.021,4.554,4.46,3,148,MSLV
110283.4,2024-05-17T14:14:48.464Z,43.2271767,46.0170075,148.995,4.658,4.56,3,148,MSLV
110338.53688888888,2024-05-17T14:14:48.522Z,43.2271745,46.0170066,148.999,4.647,4.66,3,148,MSLV
110393.67377777776,2024-05-17T14:14:48.580Z,43.2271723,46.0170057,148.989,4.624,4.65,3,148,MSLV
110448.81066666664,2024-05-17T14:14:48.638Z,43.2271701,46.0170047,148.995,4.629,4.63,3,148,MSLV
110503.94755555553,2024-05-17T14:14:48.696Z,43.2271678,46.0170038,148.981,4.644,4.63,3,148,MSLV
110559.08444444441,2024-05-17T14:14:48.754Z,43.2271657,46.0170028,148.971,4.629,4.65,3,148,MSLV
110614.22133333329,2024-05-17T14:14:48.812Z,43.2271634,46.0170019,148.971,4.67,4.63,3,148,MSLV
110669.35822222217,2024-05-17T14:14:48.870Z,43.2271611,46.0170009,148.978,4.711,4.67,3,148,MSLV
110724.49511111106,2024-05-17T14:14:48.928Z,43.2271587,46.017,148.973,4.847,4.71,3,148,MSLV
110779.63199999994,2024-05-17T14:14:48.986Z,43.2271564,46.0169991,148.973,4.832,4.85,3,148,MSLV
110834.76888888882,2024-05-17T14:14:49.044Z,43.227154,46.0169982,148.965,4.87,4.83,3,148,MSLV
110889.9057777777,2024-05-17T14:14:49.102Z,43.2271517,46.016997,148.988,4.942,4.87,3,148,MSLV
110945.04266666659,2024-05-17T14:14:49.160Z,43.2271491,46.0169963,148.984,5.048,4.94,3,148,MSLV
111000.17955555547,2024-05-17T14:14:49.218Z,43.2271468,46.0169952,148.966,5.004,5.05,3,148,MSLV
111055.31644444435,2024-05-17T14:14:49.276Z,43.2271444,46.0169942,148.971,5.014,5.01,3,148,MSLV
111110.45333333324,2024-05-17T14:14:49.334Z,43.2271421,46.0169932,149.005,5.014,5.01,3,148,MSLV
111165.59022222212,2024-05-17T14:14:49.392Z,43.2271398,46.0169922,149.023,5.009,5.01,3,148,MSLV
111220.727111111,2024-05-17T14:14:49.450Z,43.2271373,46.0169911,149.026,5.087,5.01,3,148,MSLV
111275.864,2024-05-17T14:14:49.509Z,43.2271349,46.0169902,149.018,5.016,5.09,3,148,MSLV
111330.97733333333,2024-05-17T14:14:49.564Z,43.2271326,46.0169892,149.045,4.989,5.02,3,148,MSLV
111386.09066666666,2024-05-17T14:14:49.619Z,43.2271301,46.0169883,149.035,5.037,4.99,3,148,MSLV
111441.20399999998,2024-05-17T14:14:49.674Z,43.2271277,46.0169874,149.048,5.095,5.04,3,148,MSLV
111496.31733333331,2024-05-17T14:14:49.729Z,43.2271253,46.0169864,149.06,5.072,5.1,3,148,MSLV
111551.43066666664,2024-05-17T14:14:49.784Z,43.2271229,46.0169856,149.071,5.026,5.07,3,148,MSLV
111606.54399999997,2024-05-17T14:14:49.839Z,43.2271206,46.0169846,149.106,5.023,5.03,3,148,MSLV
111661.65733333329,2024-05-17T14:14:49.894Z,43.2271184,46.0169836,149.112,4.925,5.02,3,148,MSLV
111716.77066666662,2024-05-17T14:14:49.949Z,43.227116,46.0169825,149.111,4.978,4.93,3,148,MSLV
111771.88399999995,2024-05-17T14:14:50.004Z,43.2271136,46.0169815,149.102,4.927,4.98,3,148,MSLV
111826.99733333327,2024-05-17T14:14:50.059Z,43.2271113,46.0169806,149.088,4.912,4.93,3,148,MSLV
111882.1106666666,2024-05-17T14:14:50.114Z,43.227109,46.0169796,149.148,4.916,4.91,3,148,MSLV
111937.22399999993,2024-05-17T14:14:50.169Z,43.2271067,46.0169787,149.167,4.914,4.92,3,148,MSLV
111992.33733333326,2024-05-17T14:14:50.224Z,43.2271043,46.0169776,149.141,4.958,4.92,3,148,MSLV
112047.45066666658,2024-05-17T14:14:50.279Z,43.2271019,46.0169767,149.128,4.922,4.96,3,148,MSLV
112102.56399999991,2024-05-17T14:14:50.334Z,43.2270997,46.0169757,149.158,4.852,4.92,3,148,MSLV
112157.67733333324,2024-05-17T14:14:50.389Z,43.2270975,46.0169748,149.172,4.804,4.85,3,148,MSLV
112212.79066666657,2024-05-17T14:14:50.444Z,43.2270952,46.0169738,149.173,4.824,4.8,3,148,MSLV
112267.904,2024-05-17T14:14:50.499Z,43.227093,46.0169726,149.183,4.81,4.82,3,158,MSLV
112322.32336842104,2024-05-17T14:14:50.551Z,43.2270909,46.0169715,149.194,4.772,4.81,3,158,MSLV
112376.74273684209,2024-05-17T14:14:50.603Z,43.2270886,46.0169706,149.203,4.759,4.77,3,158,MSLV
112431.16210526314,2024-05-17T14:14:50.655Z,43.2270862,46.0169698,149.224,4.832,4.76,3,158,MSLV
112485.58147368419,2024-05-17T14:14:50.707Z,43.2270841,46.0169689,149.226,4.727,4.83,3,158,MSLV
112540.00084210523,2024-05-17T14:14:50.759Z,43.2270818,46.016968,149.217,4.749,4.73,3,158,MSLV
112594.42021052628,2024-05-17T14:14:50.811Z,43.2270794,46.0169671,149.207,4.814,4.75,3,158,MSLV
112648.83957894733,2024-05-17T14:14:50.863Z,43.2270771,46.0169661,149.209,4.842,4.81,3,158,MSLV
112703.25894736838,2024-05-17T14:14:50.915Z,43.2270748,46.016965,149.219,4.832,4.84,3,158,MSLV
112757.67831578942,2024-05-17T14:14:50.967Z,43.2270725,46.0169641,149.204,4.814,4.83,3,158,MSLV
112812.09768421047,2024-05-17T14:14:51.020Z,43.2270704,46.0169631,149.193,4.689,4.81,3,158,MSLV
112866.51705263152,2024-05-17T14:14:51.072Z,43.2270683,46.0169619,149.198,4.733,4.69,3,158,MSLV
112920.93642105257,2024-05-17T14:14:51.124Z,43.2270658,46.0169607,149.209,4.94,4.73,3,158,MSLV
112975.35578947362,2024-05-17T14:14:51.176Z,43.2270636,46.0169597,149.198,4.863,4.94,3,158,MSLV
113029.77515789466,2024-05-17T14:14:51.228Z,43.2270614,46.0169587,149.221,4.814,4.86,3,158,MSLV
113084.19452631571,2024-05-17T14:14:51.280Z,43.2270589,46.0169578,149.245,4.947,4.81,3,158,MSLV
113138.61389473676,2024-05-17T14:14:51.332Z,43.2270565,46.0169571,149.253,4.968,4.95,3,158,MSLV
113193.0332631578,2024-05-17T14:14:51.384Z,43.2270539,46.0169563,149.235,5.019,4.97,3,158,MSLV
113247.45263157885,2024-05-17T14:14:51.436Z,43.2270516,46.0169554,149.235,4.952,5.02,3,158,MSLV
113301.872,2024-05-17T14:14:51.489Z,43.2270494,46.0169546,149.257,4.906,4.95,3,158,MSLV
113357.25511111111,2024-05-17T14:14:51.544Z,43.2270469,46.0169537,149.267,4.981,4.91,3,158,MSLV
113412.63822222222,2024-05-17T14:14:51.599Z,43.2270442,46.0169532,149.248,5.129,4.98,3,158,MSLV
113468.02133333332,2024-05-17T14:14:51.654Z,43.227042,46.016952,149.309,5.095,5.13,3,158,MSLV
113523.40444444443,2024-05-17T14:14:51.709Z,43.2270396,46.0169509,149.332,5.144,5.1,3,158,MSLV
113578.78755555554,2024-05-17T14:14:51.764Z,43.2270371,46.0169495,149.247,5.137,5.15,3,158,MSLV
113634.17066666664,2024-05-17T14:14:51.819Z,43.2270348,46.0169487,149.277,5.079,5.14,3,158,MSLV
113689.55377777775,2024-05-17T14:14:51.874Z,43.2270322,46.0169478,149.233,5.087,5.08,3,158,MSLV
113744.93688888886,2024-05-17T14:14:51.929Z,43.2270299,46.0169467,149.239,5.054,5.09,3,158,MSLV
113800.31999999996,2024-05-17T14:14:51.984Z,43.2270276,46.0169455,149.228,4.987,5.05,3,158,MSLV
113855.70311111107,2024-05-17T14:14:52.039Z,43.2270252,46.0169447,149.244,5.051,4.99,3,158,MSLV
113911.08622222218,2024-05-17T14:14:52.094Z,43.2270226,46.0169438,149.246,5.149,5.05,3,158,MSLV
113966.46933333328,2024-05-17T14:14:52.149Z,43.2270202,46.0169429,149.258,5.136,5.15,3,158,MSLV
114021.85244444439,2024-05-17T14:14:52.204Z,43.2270177,46.0169418,149.255,5.129,5.14,3,158,MSLV
114077.2355555555,2024-05-17T14:14:52.259Z,43.2270153,46.0169408,149.229,5.108,5.13,3,158,MSLV
114132.6186666666,2024-05-17T14:14:52.314Z,43.227013,46.0169397,149.224,5.044,5.11,3,158,MSLV
114188.00177777771,2024-05-17T14:14:52.369Z,43.2270106,46.0169386,149.244,5.084,5.04,3,158,MSLV
114243.38488888882,2024-05-17T14:14:52.424Z,43.2270083,46.0169374,149.244,5.046,5.08,3,158,MSLV
114298.768,2024-05-17T14:14:52.479Z,43.227006,46.0169364,149.269,5.047,5.05,3,158,MSLV
114353.53733333333,2024-05-17T14:14:52.537Z,43.2270036,46.0169353,149.28,5.046,5.05,3,158,MSLV
